기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2021,광주시,20,남,606597,10976497732,5186,268638042,18095
2021,광주시,20,여,567251,11307969777,5110,215861791,19935
2021,광주시,30,남,929202,20295389912,9100,547186591,21842
2021,광주시,30,여,1182549,26601934419,10698,505776900,22495
2021,광주시,40,남,1443459,35175442499,13235,725728706,24369
2021,광주시,40,여,1707811,40402016347,14637,625357859,23657
2021,광주시,50,남,933387,21542284905,8639,503489240,23080
2021,광주시,50,여,998715,23131674511,9459,421862424,23161
2021,광주시,60,남,491087,11502782510,5576,328487012,23423
2021,광주시,60,여,532762,12314403383,5643,249246435,23114
2021,광주시,70,남,138036,3196611893,1674,99778765,23158
2021,광주시,70,여,147923,3293450351,1550,58547356,22265
2021,광주시,80,남,22287,502147566,233,9994461,22531
2021,광주시,80,여,23086,528156296,220,8865180,22878
2021,광주시,기타,-,20651,413750601,135,5036444,20035
2021,광주시,기타,-,1310909,31665419871,11970,470522609,24155
2021,구리시,10,남,40592,584399052,211,7834375,14397
2021,구리시,10,여,38015,608970775,266,8952617,16019
2021,구리시,20,남,288564,4136220781,1593,38752476,14334
2021,구리시,20,여,264769,4839329287,2072,57664222,18278
2021,구리시,30,남,249358,5485672139,1692,74105910,21999
2021,구리시,30,여,400275,10046535732,3179,156859633,25099
2021,구리시,40,남,474044,13710747295,3207,156355533,28923
2021,구리시,40,여,762175,22759645728,6119,303703244,29861
2021,구리시,50,남,298537,6863095637,1914,64967969,22989
2021,구리시,50,여,357095,7724080224,2748,84755749,21630
2021,구리시,60,남,126517,2313061196,963,24098720,18283
2021,구리시,60,여,137790,2834457970,1233,34229884,20571
2021,구리시,70,남,32963,597974327,241,8721008,18141
2021,구리시,70,여,43746,898915545,471,14213324,20549
2021,구리시,80,남,7152,122428208,58,1095800,17118
2021,구리시,80,여,7635,153392134,55,1437212,20091
2021,구리시,기타,-,491908,10065025606,4113,109231683,38674
2021,김포시,10,남,64685,2260201098,,,
2021,김포시,10,여,83077,2857274198,,,
2021,김포시,20,남,442989,8788841066,,,
2021,김포시,20,여,552128,12260561988,,,
2021,김포시,30,남,865624,24839979088,,,
2021,김포시,30,여,1661505,48675430120,,,
2021,김포시,40,남,1547371,57798822655,,,
2021,김포시,40,여,2759899,91796518383,,,
2021,김포시,50,남,730793,22447057222,,,
2021,김포시,50,여,1008919,27714174329,,,
2021,김포시,60,남,264990,6722714044,,,
2021,김포시,60,여,346867,9927730713,,,
2021,김포시,70,남,58773,1632365516,,,
2021,김포시,70,여,64290,1986045884,,,
2021,김포시,80,남,7107,212136579,,,
2021,김포시,80,여,7564,250394001,,,
2021,김포시,90,남,132,2019260,,,
2021,김포시,90,여,686,14782350,,,
2021,김포시,미분류,미분류,28300,840932720,,,
2021,동두천시,10,남,8182,157977624,62,1846539,19308
2021,동두천시,10,여,10780,176042301,89,1697155,16330
2021,동두천시,20,남,99702,1819379133,773,34627717,18248
2021,동두천시,20,여,96390,1930782809,738,25655314,20031
2021,동두천시,30,남,104535,2188728630,901,48696616,20938
2021,동두천시,30,여,137758,3145015322,1229,51171031,22830
2021,동두천시,40,남,173054,4104982344,1196,57180189,23721
2021,동두천시,40,여,201907,4856498266,1668,57111928,24053
2021,동두천시,50,남,150952,3136122105,1111,50964217,20776
2021,동두천시,50,여,130185,2840004436,959,35557486,21815
2021,동두천시,60,남,68235,1394673176,525,27106198,20439
2021,동두천시,60,여,58556,1326306145,493,18814219,22650
2021,동두천시,70,남,21462,439427504,195,10054895,20475
2021,동두천시,70,여,21384,461018375,172,4454286,21559
2021,동두천시,80,남,2977,59876088,19,531455,20113
2021,동두천시,80,여,5473,120837583,56,1688050,22079
2021,동두천시,기타,-,2195,47333543,9,181750,21564
2021,동두천시,기타,-,271558,6032641834,2180,65243436,22215
2021,동두천시,전체 (기타포함),전체,1565285,34237647218,12375,492582481,21873
2021,부천시,10,남,180730,2864841040,,,
2021,부천시,10,여,184550,3181212626,,,
2021,부천시,20,남,1455593,19557849993,,,
2021,부천시,20,여,1446356,22246880179,,,
2021,부천시,30,남,1448879,25198151593,,,
2021,부천시,30,여,1813582,34373321794,,,
2021,부천시,40,남,1962854,42892680597,,,
2021,부천시,40,여,2737440,57879707842,,,
2021,부천시,50,남,1408377,24336441294,,,
2021,부천시,50,여,2034938,32837773618,,,
2021,부천시,60,남,730444,11366922477,,,
2021,부천시,60,여,1057327,16659437991,,,
2021,부천시,70,남,170212,2687957665,,,
2021,부천시,70,여,230123,3700428164,,,
2021,부천시,80,남,21781,372462813,,,
2021,부천시,80,여,38939,663822598,,,
2021,성남시,10,남,55987,2573009776,272,20019461,45957
2021,성남시,10,여,66518,2692698418,270,20864602,40481
2021,성남시,20,남,240205,5982047265,1351,50312060,24904
2021,성남시,20,여,400748,10370574723,1791,91585174,25878
2021,성남시,30,남,443965,17881075843,1688,178372433,40276
2021,성남시,30,여,898805,37496593639,3594,381863432,41718
2021,성남시,40,남,685996,33181446012,2236,242865976,48370
2021,성남시,40,여,1837878,79768076666,6466,548446679,43402
2021,성남시,50,남,369504,14673071562,1133,98986463,39710
2021,성남시,50,여,813611,24881410974,2670,147679044,30581
2021,성남시,60,남,117022,3752283564,274,24138809,32065
2021,성남시,60,여,226376,7201090025,705,59805208,31810
2021,성남시,70,남,24398,1137853821,111,9514612,46637
2021,성남시,70,여,32980,1574197979,168,12795064,47732
2021,성남시,80이상,남,3236,234092315,12,1136370,72340
2021,성남시,80이상,여,5684,287787718,39,2898550,50631
2021,수원시,10,남,237234,4126520793,1220,47133971,17394
2021,수원시,10,여,246666,4555678777,1774,68928051,18469
2021,수원시,20,남,2109942,30971393247,15461,566782521,14679
2021,수원시,20,여,1903638,32582136492,16917,514093126,17116
2021,수원시,30,남,1982403,39383381686,18498,972654817,19866
2021,수원시,30,여,2269573,50517744677,20141,889895109,22259
2021,수원시,40,남,2711730,66258918615,20465,1045895038,24434
2021,수원시,40,여,3408295,79637151899,26244,1021183767,23366
2021,수원시,50,남,1759102,33299007795,12114,520312439,18930
2021,수원시,50,여,1820199,33152377944,13468,424750073,18214
2021,수원시,60,남,626166,11053403822,4776,198224180,17653
2021,수원시,60,여,671294,12215466532,5426,169956480,18197
2021,수원시,70,남,140425,2514578195,1148,43156888,17907
2021,수원시,70,여,171626,3173764452,1461,37587647,18492
2021,수원시,80,남,24079,431251139,193,3642753,17910
2021,수원시,80,여,33595,651111192,327,8829772,19381
2021,수원시,기타,-,1376196,25034069286,10993,278050538,18191
2021,수원시,기타,-,19194,339816070,147,4987796,17704
2021,시흥시,10,남,112207,4731857675,298,25903547,42171
2021,시흥시,10,여,131567,5366792378,381,31308650,40791
2021,시흥시,10대미만,남,5338,303753061,28,2852451,56904
2021,시흥시,10대미만,여,5120,312423710,15,1808900,61020
2021,시흥시,20,남,356319,8961857647,2086,74021573,25151
2021,시흥시,20,여,503953,12818654759,2197,94306060,25436
2021,시흥시,30,남,551580,16277104696,1701,105476118,29510
2021,시흥시,30,여,1383313,39581319583,4304,266308045,28613
2021,시흥시,40,남,867381,33768046434,2233,170165878,38931
2021,시흥시,40,여,2035458,72388717248,5693,387367434,35564
2021,시흥시,50,남,451576,15145230141,885,55790417,33539
2021,시흥시,50,여,1047202,28959941208,2670,148010590,27655
2021,시흥시,60,남,173850,4978831925,378,25018158,28639
2021,시흥시,60,여,287001,7689027995,985,57477478,26791
2021,시흥시,70,남,26655,818863007,91,5492714,30721
2021,시흥시,70,여,30852,969599100,142,9933925,31427
2021,시흥시,80대이상,남,4820,152247248,14,674520,31587
2021,시흥시,80대이상,여,5058,183662755,12,1103524,36311
2021,안산시,10,남,171995,3289531150,,,
2021,안산시,10,여,190695,3820314187,,,
2021,안산시,20,남,1435740,22460776147,,,
2021,안산시,20,여,1360547,25046202564,,,
2021,안산시,30,남,1302725,25433030723,,,
2021,안산시,30,여,1535735,32836000858,,,
2021,안산시,40,남,1880514,43506993865,,,
2021,안산시,40,여,2548349,56473801808,,,
2021,안산시,50,남,1668022,33636896705,,,
2021,안산시,50,여,2113425,42991136087,,,
2021,안산시,60,남,732123,14324615097,,,
2021,안산시,60,여,819034,16706881732,,,
2021,안산시,70,남,153119,2918872668,,,
2021,안산시,70,여,193882,3749810122,,,
2021,안산시,80,남,27073,527622738,,,
2021,안산시,80,여,40410,792230323,,,
2021,안산시,기타,-,19668,337894949,,,
2021,안성시,10,남,47350,680812433,279,7251577,14378
2021,안성시,10,여,43640,748197918,323,8576751,17145
2021,안성시,20,남,369476,6332956630,3165,146582820,17140
2021,안성시,20,여,323436,6159945975,3220,113054552,19045
2021,안성시,30,남,437258,9295376570,4424,251723475,21258
2021,안성시,30,여,476431,10889238293,4665,195932610,22856
2021,안성시,40,남,665083,16755654633,5511,311491315,25193
2021,안성시,40,여,734164,18461326916,6728,281998854,25146
2021,안성시,50,남,460384,10807368790,4224,235845024,23475
2021,안성시,50,여,413150,9971020011,4094,162105266,24134
2021,안성시,60,남,204736,5100969876,2172,133551921,24915
2021,안성시,60,여,189152,4744498706,2002,84107918,25083
2021,안성시,70,남,51149,1358669415,603,37631109,26563
2021,안성시,70,여,45465,1174178293,461,17034895,25826
2021,안성시,80,남,7606,188193493,78,3048480,24743
2021,안성시,80,여,10076,263524822,151,6471508,26154
2021,안성시,기타,-,6498,126447630,53,1969400,19459
2021,안성시,기타,-,958493,24493363279,8727,323864477,25554
2021,안양시,10,남,107041,2220876733,613,22140096,20748
2021,안양시,10,여,113421,2450066759,802,27144468,21602
2021,안양시,20,남,730540,11107977482,4280,111052389,15205
2021,안양시,20,여,751431,13167907183,5965,161275269,17524
2021,안양시,30,남,665349,13345851698,5014,191462446,20058
2021,안양시,30,여,877036,19566148645,7540,285070084,22309
2021,안양시,40,남,913488,22910288999,6218,247815185,25080
2021,안양시,40,여,1354927,32132688632,10244,370609348,23715
2021,안양시,50,남,606596,11988815948,3648,109895729,19764
2021,안양시,50,여,792248,14297840639,5835,157581106,18047
2021,안양시,60,남,264403,4535992360,1679,43763858,17156
2021,안양시,60,여,336373,6020258179,2515,68470252,17898
2021,안양시,70,남,55671,986020484,427,10086794,17712
2021,안양시,70,여,71462,1326809407,607,14962016,18567
2021,안양시,80대이상,남,8548,163459356,61,1305113,19123
2021,안양시,80대이상,여,15021,268374517,130,2420957,17867
2021,안양시,기타,-,1948806,36922937986,14653,396014342,18946
2021,안양시,기타,-,13124,264169321,83,4443260,20129
2021,안양시,전체 (기타포함),전체,9625485,1.94E+11,70314,2225512712,20121
2021,양주시,10,남,47143,666646768,224,5357190,14141
2021,양주시,10,여,44413,723171204,272,5663980,16283
2021,양주시,20,남,227125,3980156565,1587,53403493,17524
2021,양주시,20,여,226709,4413821996,2133,66758916,19469
2021,양주시,30,남,265595,5783078713,2101,70688943,21774
2021,양주시,30,여,343855,8243562625,3088,105904613,23974
2021,양주시,40,남,466386,11653473805,3191,131973624,24987
2021,양주시,40,여,595180,14933770016,4612,158912655,25091
2021,양주시,50,남,276351,5882258303,1716,57103688,21285
2021,양주시,50,여,241772,5335645006,1892,55508852,22069
2021,양주시,60,남,96062,2059168513,660,25415017,21436
2021,양주시,60,여,89988,2016986850,737,24093027,22414
2021,양주시,70,남,24505,519697994,191,6698639,21208
2021,양주시,70,여,24758,543142051,220,7302995,21938
2021,양주시,80,남,5078,93449681,28,418270,18403
2021,양주시,80,여,5171,117320550,54,3351340,22688
2021,양평군,10,남,40460,696374796,236,6387995,17211
2021,양평군,10,여,28738,584224526,211,7553754,20329
2021,양평군,20,남,157571,3208202789,1507,57022070,20360
2021,양평군,20,여,137608,3121947422,1471,46009959,22687
2021,양평군,30,남,213236,4889627686,2120,91126427,22931
2021,양평군,30,여,256950,5954649194,2780,98033382,23174
2021,양평군,40,남,397004,9712107371,3272,157509827,24464
2021,양평군,40,여,504886,11763338786,4463,149307158,23299
2021,양평군,50,남,367507,9086621510,2887,138577865,24725
2021,양평군,50,여,377849,9607825179,3536,147215083,25428
2021,양평군,60,남,258023,6969706625,2411,126338310,27012
2021,양평군,60,여,232997,6389985411,2599,115370884,27425
2021,양평군,70,남,76882,2034863933,886,38524139,26467
2021,양평군,70,여,60420,1583149876,668,29022302,26202
2021,양평군,80,남,9258,255219417,119,7772940,27567
2021,양평군,80,여,6952,202641312,61,1503500,29149
2021,여주시,10,남,17219,256442799,,,
2021,여주시,10,여,19336,346203654,,,
2021,여주시,20,남,118666,2363729085,,,
2021,여주시,20,여,112867,2385785658,,,
2021,여주시,30,남,148369,3320834033,,,
2021,여주시,30,여,188116,4572990945,,,
2021,여주시,40,남,263565,6851176157,,,
2021,여주시,40,여,330643,8568359892,,,
2021,여주시,50,남,221448,5541975119,,,
2021,여주시,50,여,189598,4941050741,,,
2021,여주시,60,남,92585,2517690389,,,
2021,여주시,60,여,82447,2296146090,,,
2021,여주시,70,남,27519,731643128,,,
2021,여주시,70,여,21189,586276200,,,
2021,여주시,80,남,3700,104604106,,,
2021,여주시,80,여,2946,86053243,,,
2021,연천군,10,남,5666,63410544,35,681088,11191
2021,연천군,10,여,5334,79231755,62,1308925,14854
2021,연천군,20,남,64247,1258656595,866,23438881,19591
2021,연천군,20,여,36785,724692089,505,12169273,19701
2021,연천군,30,남,69520,1402037743,692,18765565,20167
2021,연천군,30,여,57663,1290275544,820,20295556,22376
2021,연천군,40,남,87303,2021199509,640,19693725,23152
2021,연천군,40,여,79161,1872843551,759,19684178,23659
2021,연천군,50,남,66128,1513295686,461,13374722,22884
2021,연천군,50,여,46807,1071330551,433,10538082,22888
2021,연천군,60,남,28251,705630867,201,5091494,24977
2021,연천군,60,여,19311,502950342,193,4498801,26045
2021,연천군,70,남,5074,107784306,33,771380,21242
2021,연천군,70,여,5206,110580191,51,1711676,21241
2021,연천군,80,남,500,13582215,5,240800,27164
2021,연천군,80,여,562,11506780,11,128130,20475
2021,용인시,10,남,221640,4059860019,1377,54692155,18317
2021,용인시,10,여,226799,4373592828,1723,71620242,19284
2021,용인시,20,남,1243589,19917556091,9953,435157770,16016
2021,용인시,20,여,1236599,22378978866,11673,412929045,18097
2021,용인시,30,남,1282992,30324303208,15057,938502899,23636
2021,용인시,30,여,1812773,45788109805,19368,960567427,25259
2021,용인시,40,남,2289325,65617899734,22325,1379501007,28663
2021,용인시,40,여,3204760,84286220668,30178,1344414397,26300
2021,용인시,50,남,1189941,26180345619,10631,598679586,22001
2021,용인시,50,여,1119874,23530892825,10156,419393261,21012
2021,용인시,60,남,381127,7773755205,4098,242046637,20397
2021,용인시,60,여,367288,8127325296,3916,176643067,22128
2021,용인시,70,남,127472,2615799237,1383,70395670,20521
2021,용인시,70,여,138407,2953079398,1385,53856926,21336
2021,용인시,80,남,27932,539097863,252,9323055,19300
2021,용인시,80,여,30559,636394357,295,10139562,20825
2021,용인시,기타,-,14212,311543518,125,4850115,21921
2021,용인시,기타,-,2115928,48132096288,20841,795812400,22748
2021,의왕시,10,남,29833,499552423,165,4781400,16745
2021,의왕시,10,여,31617,481814342,249,5013641,15239
2021,의왕시,20,남,222424,3495783257,1726,70286953,15717
2021,의왕시,20,여,222547,3848170195,1841,67175345,17291
2021,의왕시,30,남,196763,4155205852,1988,129825843,21118
2021,의왕시,30,여,276734,6218013409,2410,112566949,22469
2021,의왕시,40,남,279416,6829619013,2418,140717265,24442
2021,의왕시,40,여,414225,9341539331,3254,126916113,22552
2021,의왕시,50,남,194624,3991365176,1677,86246642,20508
2021,의왕시,50,여,278017,5361400158,2459,84676309,19284
2021,의왕시,60,남,105873,2074282931,1112,63025804,19592
2021,의왕시,60,여,131398,2540382647,1399,49878308,19333
2021,의왕시,70,남,24151,451517800,267,10595303,18696
2021,의왕시,70,여,34042,619275802,348,9282273,18192
2021,의왕시,80,남,5225,89148370,39,1466170,17062
2021,의왕시,80,여,7084,126589806,49,1101530,17870
2021,의왕시,기타,-,2341,47938455,21,537150,20478
2021,의왕시,기타,-,405571,8259343000,3643,119482020,20365
2021,의왕시,전체 (기타포함),전체,2861885,58430941967,25065,1083575018,20417
2021,의정부시,10,남,73079,1187984715,366,11357549,16256
2021,의정부시,10,여,82515,1448983356,545,16360817,17560
2021,의정부시,20,남,571093,8797890390,3493,116200600,15405
2021,의정부시,20,여,571238,10190065977,4314,128039410,17839
2021,의정부시,30,남,454028,9202061301,3529,173418512,20268
2021,의정부시,30,여,631353,14108142751,5247,194711010,22346
2021,의정부시,40,남,770698,18100088578,5248,226612603,23485
2021,의정부시,40,여,1032794,23953878322,7789,277952437,23193
2021,의정부시,50,남,573999,10820767501,3614,130752723,18852
2021,의정부시,50,여,654225,12196929734,4748,146848438,18643
2021,의정부시,60,남,245318,4234100526,1594,54866622,17260
2021,의정부시,60,여,284139,5086200499,2210,67923367,17900
2021,의정부시,70,남,70326,1192921645,455,11335146,16963
2021,의정부시,70,여,87075,1536647985,620,17548858,17647
2021,의정부시,80,남,13640,248106888,110,3627400,18190
2021,의정부시,80,여,18414,339029122,154,3333242,18411
2021,의정부시,기타,-,6017,111060631,38,2243660,18458
2021,의정부시,기타,-,1471524,28987110244,11718,347207251,19699
2021,이천시,10,남,44730,668648865,,,
2021,이천시,10,여,40798,809061909,,,
2021,이천시,20,남,351492,7063027739,,,
2021,이천시,20,여,307510,7113779993,,,
2021,이천시,30,남,432786,11036308769,,,
2021,이천시,30,여,473435,13419298135,,,
2021,이천시,40,남,569832,16940601713,,,
2021,이천시,40,여,662014,20133558209,,,
2021,이천시,50,남,365508,9100433229,,,
2021,이천시,50,여,314476,8011602076,,,
2021,이천시,60,남,125754,2999784492,,,
2021,이천시,60,여,108079,2784813526,,,
2021,이천시,70,남,20485,524089261,,,
2021,이천시,70,여,19215,500122076,,,
2021,이천시,80,남,3002,74525720,,,
2021,이천시,80,여,4496,115472197,,,
2021,파주시,10,남,93595,1566461606,536,16675604,16737
2021,파주시,10,여,93278,1788099373,708,21755663,19170
2021,파주시,10대 미만,남,0,0,,,
2021,파주시,10대 미만,여,0,0,,,
2021,파주시,20,남,546420,9389703199,4456,167076392,17184
2021,파주시,20,여,541277,10707873770,5208,164377265,19783
2021,파주시,30,남,750561,18426460029,7146,359541403,24550
2021,파주시,30,여,961969,24641144709,9806,417914711,25615
2021,파주시,40,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50,남,615575,13003767268,4312,162142833,21125
2021,파주시,50,여,541146,11417254511,4506,144841818,21098
2021,파주시,60,남,198840,4023285333,1599,61419546,20234
2021,파주시,60,여,169688,3763812860,1574,53723760,22181
2021,파주시,70,남,44404,914736311,353,11872194,20600
2021,파주시,70,여,52517,1113718510,482,12924803,21207
2021,파주시,80세 이상,남,11464,220532355,86,2976191,19237
2021,파주시,80세 이상,여,15222,311283328,151,5206948,20450
2021,평택시,10,남,97601,1639084452,,,
2021,평택시,10,여,87440,1618024635,,,
2021,평택시,20,남,643836,11585293718,,,
2021,평택시,20,여,613548,12578386780,,,
2021,평택시,30,남,862456,18969669327,,,
2021,평택시,30,여,1015017,23332670961,,,
2021,평택시,40,남,1187292,29976510249,,,
2021,평택시,40,여,1336334,32416948203,,,
2021,평택시,50,남,698173,15452816000,,,
2021,평택시,50,여,665418,14769006288,,,
2021,평택시,60,남,225713,5112882090,,,
2021,평택시,60,여,239190,5508867345,,,
2021,평택시,70,남,50749,1141875354,,,
2021,평택시,70,여,56003,1280251491,,,
2021,평택시,80이상,남,5820,130643807,,,
2021,평택시,80이상,여,11726,271624812,,,
2021,포천시,10,남,18717,297892953,130,4573618,15916
2021,포천시,10,여,17669,319953155,140,3483595,18108
2021,포천시,20,남,230886,4715086130,1974,103802685,20422
2021,포천시,20,여,161700,3716167475,1734,72719406,22982
2021,포천시,30,남,209534,4974418879,1930,112104040,23740
2021,포천시,30,여,191951,4987036836,2013,86575276,25981
2021,포천시,40,남,264192,6917637578,2160,105897746,26184
2021,포천시,40,여,300238,7932121857,2713,107228474,26419
2021,포천시,50,남,239784,5926056255,2007,105049387,24714
2021,포천시,50,여,207553,5420765113,1874,93274719,26117
2021,포천시,60,남,102332,2697536258,992,55332518,26361
2021,포천시,60,여,81540,2280053245,861,41908298,27962
2021,포천시,70,남,20319,576171705,213,11880786,28356
2021,포천시,70,여,18292,516186866,177,8015967,28219
2021,포천시,80,남,3559,103899251,35,1431455,29193
2021,포천시,80,여,6012,179895104,45,2253180,29923
2021,포천시,전체 (기타포함),전체,2913086,77826672923,26366,1287927653,26716
2021,하남시,10,남,77395,1696163806,,,
2021,하남시,10,여,79138,1933171555,,,
2021,하남시,20,남,414993,7203800439,,,
2021,하남시,20,여,470012,9176721642,,,
2021,하남시,30,남,790448,19756449564,,,
2021,하남시,30,여,1126682,28710251438,,,
2021,하남시,40,남,1173386,34550117925,,,
2021,하남시,40,여,1476992,40195755563,,,
2021,하남시,50,남,530351,13272831107,,,
2021,하남시,50,여,633034,14680031161,,,
2021,하남시,60,남,342357,7874236390,,,
2021,하남시,60,여,426161,9714383189,,,
2021,하남시,70,남,117049,2572838899,,,
2021,하남시,70,여,126994,2724360629,,,
2021,하남시,80,남,15728,327474769,,,
2021,하남시,80,여,21574,435151995,,,
2021,하남시,기타,-,588580,12968430885,,,
2021,하남시,기타,-,6403,145250052,,,
2021,하남시,전체 (기타포함),전체,8417277,2.08E+11,,,
2021,화성시,10,남,255167,5795592817,1501,65973038,22713
2021,화성시,10,여,243679,6085305172,1850,88630054,24973
2021,화성시,20,남,1224387,20715999419,9333,345949309,16919
2021,화성시,20,여,1125048,21718978219,10436,330584168,19305
2021,화성시,30,남,2169073,48217580543,18734,866802167,22230
2021,화성시,30,여,2716835,65032354698,26014,1063044135,23937
2021,화성시,40,남,3119355,84808194723,23862,1145878143,27188
2021,화성시,40,여,3472658,88644315881,30127,1215437194,25526
2021,화성시,50,남,1322681,28902971561,9363,377339775,21852
2021,화성시,50,여,1116416,23546798507,9656,338088548,21091
2021,화성시,60,남,410033,8296674651,3407,130012462,20234
2021,화성시,60,여,392006,8729262930,3950,140353508,22268
2021,화성시,70,남,93924,2016728621,878,36744696,21472
2021,화성시,70,여,94936,2113136980,948,31082093,22259
2021,화성시,80,남,14820,296063119,128,3424209,19977
2021,화성시,80,여,19625,441991314,191,6208072,22522
2021,화성시,기타,-,1245634,29800946270,11553,415381458,23924
